_id,research_title,research_url,research_author,research_institution,research_name,research_volumn,research_year,research_language,research_subject,research_type,research_page
65e6f41a7436f20b02adf152,신생아의 식도 열공 탈장 = Hiatal Hernia in Neonate,https://www.riss.kr/link?id=A105469684,임용택 (국립의료원 흉부외과) ;  정승혁 (--) ;  김민용 (--) ;  김병열 (--) ;  이정호 (--),대한흉부심장혈관외과학회,Journal of Chest Surgery (J Chest Surg)(The Korean Journal of Thoracic and Cardiovascular Surgery),Vol.34 No.2 [2001],2001,Korean,식도열공탈장 ;  신생아,"SCOPUS,KCI등재",학술저널
65e6f41d7436f20b02adf153,Ebstein 기형의 외과적 치료 - 11례 - = Surgical Correction of Ebstein's Anomaly -11 cases-,https://www.riss.kr/link?id=A105467717,이선희 (가톨릭대학교) ;  김시훈 (가톨릭대학교) ;  윤정섭 (가톨릭대학교) ;  김치경 (가톨릭대학교) ;  조건현 (가톨릭대학교) ;  왕영필 ;  곽문섭 (가톨릭대학교) ;  김우찬 (가톨릭대학교),대한흉부심장혈관외과학회,Journal of Chest Surgery (J Chest Surg)(The Korean Journal of Thoracic and Cardiovascular Surgery),Vol.29 No.11 [1996],1996,Korean,Ebstein's anomaly,"SCOPUS,KCI등재",학술저널
65e6f4217436f20b02adf154,짠 음식으로 유발된 가족성 저칼륨성 주기성 마비 2례 = Two Cases of Familial Hypokalemic Periodic Paralysis Caused by Salty Foods,https://www.riss.kr/link?id=A76447282,김현지(Hyun Ji Kim) ;  이소영(So Young Lee) ;  김미영(Mi Young Kim) ;  김나연(Na Yun Kim) ;  이선주(Sun Ju Lee) ;  김원덕(Won Duck Kim) ;  조성민(Sung Min Jo) ;  이동석(Dong Seok Lee) ;  김두권(Doo Kwun Kim) ;  최성민(Sung Min Choi),대한소아신경학회,대한소아신경학회지(Journal of Korea child neurology society),Vol.10 No.2 [2002],2002,-,Hypokalemia ;  Familial ;  Periodic paralysis ;  Salty foods,516,KCI등재후보
65e6f4247436f20b02adf155,Rieger syndrome  :  증례보고 A CASE REPORT,https://www.riss.kr/link?id=A30117163,이홍모 (서울대학교 치과대학 소아치과학 교실) ;  김정욱 (서울대학교 치과대학 소아치과학 교실) ;  장기택 (서울대학교 치과대학 소아치과학 교실) ;  이상훈 (서울대학교 치과대학 소아치과학 교실) ;  한세현 (서울대학교 치과대학 소아치과학 교실) ;  김종철 (서울대학교 치과대학 소아치과학 교실),大韓小兒齒科學會(The Korean Academy of Pediatric Dentistry ),大韓小兒齒科學會誌(JOURNAL OF THE KOREAN ACADEMY OF PEDIATRIC DENTISTRY ),Vol.30 No.4 [2003],2003,Korean,치아결손 ;  다동공증 ;  후태생환 ;  상악골 열성장 ;  Rieger syndrome ;  Hypodontia ;  Polycoria ;  Posterior embryotoxon ;  Maxillary hypoplasia,516.000,KCI등재
65e6f4287436f20b02adf156,만성 T8 임파구성 백혈병의 1예 = A Case of Chronic Lymphocytic Leukemia with T-8 Phenotype,https://www.riss.kr/link?id=A18776371,박효순 (서울대학교병원 임상병리과) ;  김종원 (서울대학교병원 임상병리과) ;  박명희 (서울대학교병원 임상병리과) ;  조한익 (서울대학교병원 임상병리과) ;  김병국 (서울대학교병원 내과),大韓血液學會,大韓血液學會誌(The Korean journal of hematology),Vol.23 No.1 [1988],1988,Korean,T8 CLL,학술저널,http://www.hematology.or.kr
65e6f42c7436f20b02adf157,Kallman Syndrome ( Hypogonadotropic hypogonadism with hyposimia ) 1예 = A Case of Kallmann syndrome ( Hypogonadotropic hypogonadism with hyposmia ),https://www.riss.kr/link?id=A75621326,박금자(KZ Park) ;  김재욱(JU Kim) ;  양영호(YH Yang),대한산부인과학회,Obstetrics & Gynecology Science(Obstetrics & Gynecology Science),Vol.27 No.9 [1984],1984,-,516,"KCI등재,SCOPUS,ESCI",학술저널
65e6f42f7436f20b02adf158,흉쇄관절 탈구에 대한 경피적 강선고정술후 발생한 동정맥루 -1례 보고- = Arteriovenous Fistula After Percutaneous Pinning of Sternocalvicular Joint - 1 case report -,https://www.riss.kr/link?id=A105470977,성후식 (포항선린병원 흉부외과) ;  하종곤 (포항선린병원 흉부외과),대한흉부심장혈관외과학회,Journal of Chest Surgery (J Chest Surg)(The Korean Journal of Thoracic and Cardiovascular Surgery),Vol.31 No.6 [1998],1998,Korean,동정맥루 ;  삼첨판 폐쇄부전,"SCOPUS,KCI등재",학술저널
65e6f4337436f20b02adf159,원발성 중추신경 림프종 = Primary Central Nervous System(CNS) Lymphoma,https://www.riss.kr/link?id=A3097488,"김문규 (인제대학교 의과대학 신셩외과학교실, 부산백병원) ;  김무성 (인제대학교 의과대학 신셩외과학교실, 부산백병원) ;  이선일 (인제대학교 의과대학 신셩외과학교실, 부산백병원) ;  정용태 (인제대학교 의과대학 신셩외과학교실, 부산백병원) ;  김수천 (인제대학교 의과대학 신셩외과학교실, 부산백병원) ;  심재홍 (인제대학교 의과대학 신셩외과학교실, 부산백병원)",인제대학교,仁濟醫學(Inje medical journal),Vol.20 No.1 [1999],1999,Korean,Primary CNS ;  Lymphoma ;  Histological subtype ;  Phenotype ;  Radiotherapy ;  Chemotherapy ;  Survival rate,514.000,학술저널
65e6f4387436f20b02adf15a,Ebstein 기형의 외과적 치험 = Surgical Treatment of Ebstein Anomaly,https://www.riss.kr/link?id=A105470897,이종호 (국립 의료원 흉부외과) ;  김병렬 (국립 의료원 흉부외과),대한흉부심장혈관외과학회,Journal of Chest Surgery (J Chest Surg)(The Korean Journal of Thoracic and Cardiovascular Surgery),Vol.32 No.1 [1999],1999,Korean,엠스타인 기형,"SCOPUS,KCI등재",학술저널
65e6f43b7436f20b02adf15b,골반강내에 발생한 거대 Mullerian Duct 낭종 l례 = A Giant Mullerian Duct Cyst in Pelvic Cavity,https://www.riss.kr/link?id=A18789493,심강수 (고려대학교 의과대학 비뇨기과학교실) ;  박성태 (고려대학교 의과대학 비뇨기과학교실) ;  천준 (고려대학교 의과대학 비뇨기과학교실) ;  김제종 (고려대학교 의과대학 비뇨기과학교실) ;  고성건 (고려대학교 의과대학 비뇨기과학교실),大韓泌尿器科學會,Korean Journal of Urology,Vol.38 No.9 [1997],1997,Korean,Mullerian duct cyst ;  Large pelvic mass,"KCI등재,SCOPUS",학술저널
65e6f43f7436f20b02adf15c,임상시험 대상자 모집방법에 관한 법적·윤리적 검토,https://www.riss.kr/link?id=A106884919,박태신(Park Tae Shin),한국법학원(韓國法學院),저스티스(The Justice),Vol.- No.178 [2020],2020,Korean,임상시험 ;  대상자모집방법 ;  소셜미디어 ;  대상자모집전문회사 ;  임상시험심사위원회 ;  Clinical trials ;  Method of recruiting subjects ;  Social media ;  Specialized subject recruiting company ;  Institutional Review Board(IRB),KCI등재,학술저널
65e6f4437436f20b02adf15d,[공동체자유주의 세미나 요약] 줄기세포를 이용한 재생의료산업의 미래전략,https://www.riss.kr/link?id=A102876237,양윤선,한반도선진화재단,선진화 정책시리즈,Vol.2017 No.2 [2017],2017,Korean,학술저널,http://www.hansun.org/,401-409(9쪽)
65e6f4467436f20b02adf15e,인간중심미술치료가 강직성척수염환자의 우울과 자아존중감에 미치는 영향에 관한 사례연구 = Person-centered Art Therapy Impact on Depression and Self-Esteem: A Case Study in Patients with Ankylosing Spondylitis,https://www.riss.kr/link?id=A103764451,유지원 (영남대학교),한국미술치료학회,美術治療硏究(Korean Journal of Art Therapy),Vol.18 No.2 [2011],2011,Korean,강직성척수염 ;  인간중심미술치료 ;  우울 ;  자아존중감 ;  Ankylosing Spondylitis ;  Person-Centered Art Therapy ;  Depression ;  Self-Esteem,KCI등재,학술저널
65e6f44a7436f20b02adf15f,결절성경화증 환자의 뇌출혈 1예 = Tuberous Sclerosis with Intracerebral hemorrhage,https://www.riss.kr/link?id=A18770886,이상수 (충북대학교) ;  한설희 (충북대학교) ;  정중택 (충북대학교),대한신경과학회,대한신경과학회지(Journal of the Korean Neurological Association),Vol.12 No.2 [1994],1994,Korean,513,KCI등재,학술저널
65e6f44d7436f20b02adf160,흉부 방선상균병(Actinomycosis)의 전산화단층촬영 소견 = Pulmonary Actinomycosis: CT Findings,https://www.riss.kr/link?id=A106934214,한춘환 (서울대),대한영상의학회,대한영상의학회지(Journal of the Korean Radiological Society),Vol.25 No.6 [1989],1989,Korean,Lung ;  mycosis ;  Lung ;  CT ;  Actinomycosis,"KCI등재,SCOPUS",학술저널
65e6f4517436f20b02adf161,폐출혈 후 발생한 대칭성 말초 괴저 증후군,https://www.riss.kr/link?id=A82499933,오현철(Hyun Cheol Oh) ;  이재정(Jae Jeong Lee) ;  문은수(Eun Su Moon) ;  윤한국(Han Kook Yoon),대한정형외과학회,대한정형외과학회지(The Journal of the Korean orthopaedic association),Vol.45 No.6 [2010],2010,Korean,대칭성 말초 괴저 증후군 ;  낮은 심박출량 ;  폐혈증 ;  파종성 혈관내 응고 장애 ;  도파민 ;  syndrome of symmetrical peripheral gangrene ;  low cardiac output. sepsis ;  disseminated intravascular coagulation ;  dopamine,KCI등재,학술저널
65e6f4557436f20b02adf162,Langerhans' Cell Histiocytosis 2례 - 증례 보고 - = Two Cases of Langerhans' Cell Histiocytosis - Report of Two Cases -,https://www.riss.kr/link?id=A18792744,구영환 (대전을지대학병원 신경외과) ;  김형기 (대전을지대학병원 신경외과) ;  안용봉 (대전을지대학병원 신경외과) ;  이상걸 (대전을지대학병원 신경외과) ;  박문선 (대전을지대학병원 신경외과),대한신경외과학회,Journal of Korean neurosurgical society(대한신경외과학회지),Vol.26 No.3 [1997],1997,Korean,Langerhans cell histiocytosis ;  Exophthalmos ;  Punched out skull defect ;  Mass.,510,"SCOPUS,SCIE,KCI등재"
65e6f4587436f20b02adf163,거울상분지와 혈관고리를 형성하는 왼동맥관인대를 가진 오른대동맥활 1 예 = A Case of the Right Aortic Arch with Mirror-image Branching and a Left Ligamentum Arteriosum Forming a Vascular Ring,https://www.riss.kr/link?id=A76036505,조병필(CHO Byung Pil) ;  강호석(KANG Ho Suck) ;  양영철(YANG Young Chul) ;  황태선(HWANG Tae Sun) ;  김지원(KIM Ji Won),대한체질인류학회,해부·생물인류학 (Anat Biol Anthropol)(Anatomy & Biological Anthropology),Vol.11 No.1 [1998],1998,Korean,511,KCI등재,학술저널
65e6f45e7436f20b02adf164,좌폐동맥에서 기시한 좌회선지의 이상 기시증 = Anomalous Origin of The Left Circumflex Coronary Artery from The Left Pulmonary Artery,https://www.riss.kr/link?id=A104650700,류재욱 (단국대학교) ;  김웅한 (부천세종병원) ;  나찬영 (부천세종병원) ;  오삼세 (부천세종병원) ;  김수철 (부천세종병원) ;  임청 (부천세종병원) ;  백만종 (부천세종병원) ;  박영관 (부천세종병원) ;  문상호 (단국대학교) ;  장성욱 (단국대학교) ;  김종환 (부천세종병원),대한흉부외과학회,Journal of Chest Surgery (J Chest Surg)(The Korean Journal of Thoracic and Cardiovascular Surgery),Vol.35 No.9 [2002],2002,-,1. ALCAPA2. Circumflex artery3. Coronary artery anomaly ;  1. ALCAPA2. Circumflex artery3. Coronary artery anomaly,"KCI등재후보,SCOPUS",학술저널
65e6f4617436f20b02adf165,정색에 발생한 거대세포 동맥염 = Giant Cell Arteritis of the Spermatic Cord,https://www.riss.kr/link?id=A18766065,하승연 (고려대학교 부속병원 해부병리과) ;  김한겸 (고려대학교 부속병원 해부병리과) ;  김인선 (고려대학교 부속병원 해부병리과),대한병리학회,Journal of Pathology and Translational Medicine(The Korean Journal of Pathology),Vol.26 No.6 [1992],1992,Korean,Giant cell arteritis ;  Spermatic cord,511.805,KCI등재
65e6f4657436f20b02adf166,고관절의 수지상 지방종 -1예 보고- = Case Report : Lipoma Arborescens in the Hip Joint -A Case Report-,https://www.riss.kr/link?id=A82565852,박재형 ( Jai Hyung Park ) ;  김형수 ( Hyung Soo Kim ) ;  정수태 ( Soo Tae Chung ) ;  유정현 ( Jeong Hyun Yoo ) ;  김주학 ( Joo Hak Kim ) ;  차승도 ( Seung Do Cha ) ;  정진하 ( Jin Ha Jung ),대한고관절학회,Hip and Pelvis(Hip and Pelvis),Vol.23 No.1 [2011],2011,Korean,수지상 지방종 ;  고관절 ;  Lipoma arborescens ;  Lipoma,514.32605,"KCI등재,SCOPUS"
65e6f4687436f20b02adf167,ANGIOLYMPHOID HYPERPLASIA WITH EOSINOPHILIA,https://www.riss.kr/link?id=A103030732,변종수(Byun Chong Soo) ;  이상한(Lee Sang Han) ;  김진수(Kim Jin Soo) ;  김상호(Kim Sang Ho) ;  김철진(Kim Cheol Jin) ;  장현정(Jang Hyun Jung),대한구강악안면외과학회,대한구강악안면외과학회지(Journal of The Korean Association of Oral and Maxillofacial Surgeons),Vol.10 No.2 [1984],1984,-,515,KCI등재,학술저널
65e6f46c7436f20b02adf168,뫼비우스 증후군에 대한 작업치료학적 평가와 중재 = Occupational Therapy Evaluation and Intervention in Patients with M？bius Syndrome: A Case Report,https://www.riss.kr/link?id=A82402935,하미영 (河언어신체발달교육원) ;  이택영 (한서대학교) ;  임성오 (단국대학교병원 작업치료실),대한작업치료학회,대한작업치료학회지(Korean Journal of Occupational Therapy),Vol.18 No.3 [2010],2010,Korean,뫼비우스 증후군 ;  삼킴장애 ;  선천성 안면마비 ;  작업치료 ;  Congenital oculofacial paralysis ;  Dysphagia ;  M？bius syndrome ;  Occupational therapy,514,KCI등재
65e6f4707436f20b02adf169,골화생을 동반한 고환내 유표피 낭종 1례 = A Case of Epidermoid Cyst of the Testis Associated with Ossification,https://www.riss.kr/link?id=A18789750,장영섭 (인제대학교 의과대학 비뇨기과학교실) ;  박석찬 (인제대학교 의과대학 비뇨기과학교실) ;  조인래 (인제대학교 의과대학 비뇨기과학교실) ;  김혜성 (인제대학교 의과대학 병리과학교실) ;  김혜경 (인제대학교 의과대학 병리과학교실),大韓泌尿器科學會,Korean Journal of Urology,Vol.39 No.10 [1998],1998,Korean,Epidermoid cyst ;  Osteogenesis ;  Testis,"KCI등재,SCOPUS",학술저널
65e6f4737436f20b02adf16a,젊은 여성에서 임신 및 수유와 연관된 골다공증성 척추 압박골절,https://www.riss.kr/link?id=A107620928,신우진(Woo-Jin Shin) ;  서승표(Seung-Pyo Suh) ;  염지웅(Ji-Ung Yeom) ;  김윤성(Yun-Seong Kim),대한정형외과학회,대한정형외과학회지(The Journal of the Korean orthopaedic association),Vol.56 No.3 [2021],2021,Korean,osteoporotic vertebral compression fracture ;  pregnancy ;  lactation ;  골다공증성 척추 압박골절 ;  임신 ;  수유,KCI등재,학술저널
65e6f4777436f20b02adf16b,폐의 부분절제수술을 시술받은 환자에서 조기 변형식 흉곽성형수술에 따른 임상결과 = Clinical Results Following Early Tailoring Thoracoplasty in Patients Undergoing Pulmonary Resection,https://www.riss.kr/link?id=A104649741,최순호 (원광대학교) ;  차병기 (원광대학교) ;  이미경 (원광대학교) ;  박권재 (원광대학교) ;  이삼윤 (원광대학교) ;  최종범 (원광대학교),대한흉부외과학회,Journal of Chest Surgery (J Chest Surg)(The Korean Journal of Thoracic and Cardiovascular Surgery),Vol.40 No.7 [2007],2007,-,1. 흉곽성형수술2. 늑막 공간3. 폐첨박리술,"KCI등재,SCOPUS",학술저널
65e6f47a7436f20b02adf16c,Helicobacter Pylori 감염의 유병률과 위험요인에 관한 연구 = The Seroprevalence and Risk Factors of Helicobacter pylori Infection,https://www.riss.kr/link?id=A19730458,이후락 (부산대학교 의과대학 예방의학 및 산업의학교실) ;  김영욱 (부산대학교 의과대학 예방의학 및 산업의학교실) ;  김돈균 (부산대학교 의과대학 예방의학 및 산업의학교실),대한보건협회,대한보건연구(Korean public health research),Vol.25 No.1 [1999],1999,Korean,H. pylori 감염위험인자 ;  유병률 ;  연령 ;  가족수 ;  risk factors of H. pylori infection ;  Seroprevalence ;  numbers of family member ;  age,372.4,KCI등재
65e6f47e7436f20b02adf16d,제1새열 기형 7예 = Seven Cases of First Branchial Cleft Anomaly,https://www.riss.kr/link?id=A3136927,우훈영 (인제대학교 의과대학 이비인후과학교실 상계백병원 ),인제대학교,仁濟醫學(Inje medical journal),Vol.20 No.1 [1999],1999,Korean,First branchial cleft anomaly ;  Posterior auricular cyst,512.000,학술저널
